Unnamed: 0,title,author,year,publication_year,description,Genre,Author_Rating,total_weeks,best_rank,worst_rank,mean_rank,debut_rank,average_rating,ratings_count,rating,review_text,n_votes,is_expert,Units_Sold,Gross_Sales,Sale_Price,Sales_Rank,Commercial_success,Popular_success,Critical_success
646,Rules Of Civility,Amor Towles,2011,2011,"On the last night of 1937, twenty-five-year-old Katey Kontent is in a second-rate Greenwich Village jazz bar with her boardinghouse roommate stretching three dollars as far as it will go when Tinker Grey, a handsome banker with royal blue eyes and a tempered smile, happens to sit at the neighboring table. This chance encounter and its startling consequences propel Katey on a yearlong journey from a Wall Street secretarial pool toward the upper echelons of New York society and the executive suites of Conde Nast--rarefied environs where she will have little to rely upon other than a bracing wit and her own brand of cool nerve.
Wooed in turn by a shy, principled multi-millionaire and an irrepressible Upper East Side ne'er-do-well, befriended by a single-minded widow who is a ahead of her time,and challenged by an imperious mentor, Katey experiences firsthand the poise secured by wealth and station and the failed aspirations that reside just below the surface. Even as she waits for circumstances to bring Tinker back into her life, she begins to realize how our most promising choices inevitably lay the groundwork for our regrets.",Fiction,Intermediate,2,13,16,14.5,8,3.99,78912,5.0,"This might be my favorite book of the year.Rules of Civility is a Westwinds Bookshop staff favorite. Set in 1938, the book brims with all the glamour, excitement, and verve of that time. Twenty-five-year old Katy Kontent, daughter of immigrant parents, works her way up from the secretarial pool to the upper echelons of New York society. Katy' meets the dashing Tinker Grey at a seedy jazz bar on New Year's Eve and that sets her on a path from boardinghouse girl to society darling, where the rules of a civilized lifestyle are often blurred.",0.0,0,40824,244535.76,5.99,760,5,1,5
647,"In A Dark, Dark Wood",Ruth Ware,2015,2015,"In a dark, dark wood
Nora hasn't seen Clare for ten years. Not since Nora walked out of school one day and never went back.
There was a dark, dark house
Until, out of the blue, an invitation to Clare's hen do arrives. Is this a chance for Nora to finally put her past behind her?
And in the dark, dark house there was a dark, dark room
But something goes wrong. Very wrong.
And in the dark, dark room.... 
Some things can't stay secret for ever.",Fiction,Intermediate,1,11,11,11.0,5,3.65,76555,4.0,"Kind of in the vein of Gone Girl. Fun, creepy read, perfect for October.",0.0,0,4240,4197.6,0.99,1153,4,2,3
648,The Lost World,Michael Crichton,1995,2011,"Professor Challenger--Doyle's most famous character after Sherlock Holmes--leads an expedition into the deepest jungles of South America. Together, the men--a young journalist, an adventurer and an aristocrat--along with their bearers and guides, search for a rumored country and encounter savagery, hardship and betrayal on the way. But things get worse as they get closer to the hidden world they seek. Trapped on an isolated plateau, menaced by hungry carnosaurs, it begins to look as though the expedition may never return.",Fiction,Intermediate,24,1,15,5.416666666666667,10,3.92,2199,4.0,"Conan Doyle was most famous for Sherlock Holmes but this sees him create another character, Professor Challenger. Challenger claims to have found a remarkable land in South America where prehistoric creatures still live. The only trouble is, no-one believes him. That is until our narrator, journalist Malone, gets involved. Soon Malone finds himself on an expedition with Challenger to prove the story, along with rival Professor Summerlee and a soldier. 
 Oddly I thought the set-up was better than the Lost World portion. Challenger is a great character, a genius who knows it and hates all other human life. He's like an academic Scrooge. 
 Much of the story sees the expedition visiting the Lost World and it is fairly enjoyable, if a little descriptive. A great deal of time is spent describing the landscape and its inhabitants which is enjoyable but as a reader I was keen for something to happen. Eventually it does as the team are pit against a colony of proto-humans, the ""missing link"" as they say. 
 Its interesting reading this from a modern perspective. Considering its age the science here isn't too bad. Its a fiction story after all and actually whilst a lost world is now unlikely it is not implausible that some form of early humans still exist in a remote part of the world. 
 There was very much of an imperialistic feel to the book and the characters attitudes to the 'ape-men'. They pretty much want to destroy them whilst a modern scientist would strive to preserve them. Whilst I felt a little uncomfortable about the characters actions it is important to remember the context of when the book was written. 
 All in all, very enjoyable. It has the great narration of the Sherlock Holmes story but is more of a fantasy story & more character-driven. There was also a great sense of fun with some amusing moments which doesn't happen so much in Sherlock Holmes. A good story from an author who deserves to be remembered for more than Sherlock Holmes.",1.0,0,55728,556722.72,9.99,658,5,5,4
649,The Art Of Fielding,Chad Harbach,2011,2011,"The Art of Fielding is an expansive, warmhearted novel about ambition and its limits, about family and friendship and love, and about commitment - to oneself and to others.
At Westish College, a small school on the shore of Lake Michigan, baseball star Henry Skrimshander seems destined for big league stardom. But when a routine throw goes disastrously off course, the fates of five people are upended.
Henry's fight against self-doubt threatens to ruin his future. College president Guert Affenlight, a longtime bachelor, has fallen unexpectedly and helplessly in love. Owen Dunne, Henry's gay roommate and teammate, becomes caught up in a dangerous affair. Mike Schwartz, the Harpooners' team captain and Henry's best friend, realizes he has guided Henry's career at the expense of his own. And Pella Affenlight, Guert's daughter, returns to Westish after escaping an ill-fated marriage, determined to start a new life.
As the season counts down to its climactic final game, these five are forced to confront their deepest hopes, anxieties, and secrets. In the process they forge new bonds, and help one another find their true paths. Written with boundless intelligence and filled with the tenderness of youth, The Art of Fielding is an expansive, warmhearted novel about ambition and its limits, about family and friendship and love, and about commitment - to oneself and to others.",Fiction,Intermediate,9,6,16,12.11111111111111,15,3.99,82965,5.0,"This was a lovely, compulsively readable book--perfect for summer, even for non-fans of baseball. 
 The setting, a small college in Northern Wisconsin (Lake Michigan, not Superior, though) trying to take steps to become ever-more environmentally conscious, was uncannily like where I work right now, Northland. The characters were more than memorable--they were a bunch of people I'd love to call friends. Meditations on many things, baseball, relationships, etc, were fairly transcendent. Loved the focus on Melville. Would have liked a little more word play throughout (lovely turns of phrase fade after the first 1/3 of the book) and a bit more love for the Northwoods from the narrator (the narrator seems obsessed with cold and dreariness in WI--which is a lot of the experience, but certainly not all). I felt like this book opened a nice little window onto my students--and on to sporting culture at D-3 schools. I'm recommending it to everyone I see.",0.0,0,4401,8757.99,1.99,551,4,2,5
650,Flight Behavior,Barbara Kingsolver,2012,2012,"Flight Behavior takes on one of the most contentious subjects of our time: climate change. With a deft and versatile empathy Kingsolver dissects the motives that drive denial and belief in a precarious world.
Flight Behavior transfixes from its opening scene, when a young woman's narrow experience of life is thrown wide with the force of a raging fire. In the lyrical language of her native Appalachia, Barbara Kingsolver bares the rich, tarnished humanity of her novel's inhabitants and unearths the modern complexities of rural existence. Characters and reader alike are quickly carried beyond familiar territory here, into the unsettled ground of science, faith, and everyday truces between reason and conviction.
Dellarobia Turnbow is a restless farm wife who gave up her own plans when she accidentally became pregnant at seventeen. Now, after a decade of domestic disharmony on a failing farm, she has settled for permanent disappointment but seeks momentary escape through an obsessive flirtation with a younger man. As she hikes up a mountain road behind her house to a secret tryst, she encounters a shocking sight: a silent, forested valley filled with what looks like a lake of fire. She can only understand it as a cautionary miracle, but it sparks a raft of other explanations from scientists, religious leaders, and the media. The bewildering emergency draws rural farmers into unexpected acquaintance with urbane journalists, opportunists, sightseers, and a striking biologist with his own stake in the outcome. As the community lines up to judge the woman and her miracle, Dellarobia confronts her family, her church, her town, and a larger world, in a flight toward truth that could undo all she has ever believed.
Flight Behavior takes on one of the most contentious subjects of our time: climate change. With a deft and versatile empathy Kingsolver dissects the motives that drive denial and belief in a precarious world.",Fiction,Intermediate,8,3,13,9.75,2,3.76,58112,4.0,"Barbara always appeals to the science girl in me. I enjoyed how delicately she handled the main character and her insular community. Dellarobia's awakening and actions portray the author's hope for the future in our rapidly changing natural world. By isolating the affect of climate change on a single species, she brings home the importance of understanding the complexity of seemingly small degrees of temperature changes and how dire the consequences can and will be.",1.0,0,4360,4316.4,0.99,1085,4,2,4
651,The Mists Of Avalon,Marion Zimmer Bradley,1983,1987,The magical saga of the women behind King Arthur's throne.,Fiction,Intermediate,13,7,15,11.692307692307692,8,4.12,61,3.0,"Re-read this after reading Stewart's The Crystal Cave trilogy, for a comparison. Although I enjoyed MoA much more than CC, I didn't enjoy it this time around nearly as much as the first time I read it about 15 years ago. It is very repetitive (I think MZB could have easily told the same story in under 600 pages, chopping it by about 1/3). I quite like the re-telling from the perspective of female characters, & don't really understand the criticism on that basis; I guess the Arthurian pantheon is too sacrosanct for a re-imagining to appeal to everyone. My last comment is addressed to the reviewers who complain of an anti-Christian bias in the book and use Pagan-bashing to make their point: I think you're both unknowingly validating MZB's premise AND hypocritically engaging in the hateful speech you are decrying. You can't have it both ways, simultaneously bashing another person's beliefs while complaining that your religion is being attacked. That isn't really so hard to understand, is it? Aren't you supposed to be the 'glass-houses-first-stone' people? Sheesh.",0.0,0,1169,1157.31,0.99,89,2,1,3
652,The Time Keeper,Mitch Albom,2012,2012,"In this fable, the first man on earth to count the hours becomes Father Time.
The inventor of the world's first clock is punished for trying to measure God's greatest gift. He is banished to a cave for centuries and forced to listen to the voices of all who come after him seeking more days, more years. Eventually, with his soul nearly broken, Father Time is granted his freedom, along with a magical hourglass and a mission: a chance to redeem himself by teaching two earthly people the true meaning of time.
He returns to our world - now dominated by the hour-counting he so innocently began - and commences a journey with two unlikely partners: one a teenage girl who is about to give up on life, the other a wealthy old businessman who wants to live forever. To save himself, he must save them both. And stop the world to do so.",Fiction,Intermediate,15,1,15,9.2,14,3.85,74026,3.0,A very different book making us look at time uniquely. A great effort and a bit monotonous but luckily you can read through quite fast,0.0,0,48384,47900.16,0.99,707,5,3,3
653,Flight Behavior,Barbara Kingsolver,2012,2012,"Flight Behavior takes on one of the most contentious subjects of our time: climate change. With a deft and versatile empathy Kingsolver dissects the motives that drive denial and belief in a precarious world.
Flight Behavior transfixes from its opening scene, when a young woman's narrow experience of life is thrown wide with the force of a raging fire. In the lyrical language of her native Appalachia, Barbara Kingsolver bares the rich, tarnished humanity of her novel's inhabitants and unearths the modern complexities of rural existence. Characters and reader alike are quickly carried beyond familiar territory here, into the unsettled ground of science, faith, and everyday truces between reason and conviction.
Dellarobia Turnbow is a restless farm wife who gave up her own plans when she accidentally became pregnant at seventeen. Now, after a decade of domestic disharmony on a failing farm, she has settled for permanent disappointment but seeks momentary escape through an obsessive flirtation with a younger man. As she hikes up a mountain road behind her house to a secret tryst, she encounters a shocking sight: a silent, forested valley filled with what looks like a lake of fire. She can only understand it as a cautionary miracle, but it sparks a raft of other explanations from scientists, religious leaders, and the media. The bewildering emergency draws rural farmers into unexpected acquaintance with urbane journalists, opportunists, sightseers, and a striking biologist with his own stake in the outcome. As the community lines up to judge the woman and her miracle, Dellarobia confronts her family, her church, her town, and a larger world, in a flight toward truth that could undo all she has ever believed.
Flight Behavior takes on one of the most contentious subjects of our time: climate change. With a deft and versatile empathy Kingsolver dissects the motives that drive denial and belief in a precarious world.",Fiction,Intermediate,8,3,13,9.75,2,3.76,58112,4.0,"Tennessee housewife Dellarobia is about to cheat on her husband when she stumbles on a hillside covered in monarch butterflies. This changes her life 
 in just about every way other than the one she was intending. A big dig at global warming but, more importantly, a close inspection of a flawed marriage. 
 (Be prepared: There is a lot of rain in this book!)",0.0,0,4360,4316.4,0.99,1085,4,2,4
654,The Wedding,Nicholas Sparks,2003,2008,"Simon Steinberg and Blaire Scott are among the most respected couples in Hollywood. They have defied the Hollywood cliche and stayed together for decades. Their three children--teenage aspiring model Samantha, pre-med student Scott, and entertainment lawyer Allegra--are successful and happy. Allegra, as an attorney to the stars, has a career that consumes so much of her energy that she has little time for a private life--until a chance encounter with a New York writer turns her life upside down. Suddenly, she finds herself planning a wedding at her parents' Bel Air home.
As preparations begin, the chaos of last-minute arrangements, surprise announcements and ever-increasing anxiety brings out both the best and the worst in everyone. But while couples in each generation of the Steinberg family struggle with broken vows and new hopes, the real meaning of Allegra's wedding emerges. It is a bridge between the past and the future, an opportunity for reconciliation, forgiveness and new hope for the future--as weddings often are for us all.",Fiction,Intermediate,13,2,15,7.714285714285714,9,3.73,5133,4.0,"This is a typical Danielle Steel novel. I hate to say it, but she does have a sort of ""formula"", or ""style"", for her books, for the most part. I do, however, enjoy reading her books occasionally, in spite of this. The Wedding revolves around Allegra Steinberg, and her Hollywood family. It is really a whirlwind of a book, one major event after another just keeps on happening to Allegra, her family, or one of her clients (Allegra is an entertaiment attorney). It is rather fast paced for the most part, which to me, is pretty typical for a DS novel. I have to say, so much of this is rather unrealistic, the fact that so many major things keep happening, no one person in real life could possibly have all these kinds of things going on in their life. To me, this book has a soap opera feel to it, but I enjoy soap operas, so for me, this was a fairly good read, hence the four star rating (I'm actually giving it 3.75 stars, but you can't indicate that here). Enjoy this if you are a fan of Ms. Steel's books, otherwise, maybe give it a pass.",1.0,0,665,658.35,0.99,167,2,3,4
655,Sycamore Row,John Grisham,2013,2013,"Seth Hubbard is a wealthy man dying of lung cancer. He trusts no one. Before he hangs himself from a sycamore tree, Hubbard leaves a new, handwritten, will. It is an act that drags his adult children, his black maid, and Jake into a conflict as riveting and dramatic as the murder trial that made Brigance one of Ford County's most notorious citizens, just three years earlier.
The second will raises far more questions than it answers. Why would Hubbard leave nearly all of his fortune to his maid? Had chemotherapy and painkillers affected his ability to think clearly? And what does it all have to do with a piece of land once known as Sycamore Row?",Fiction,Intermediate,22,1,13,4.590909090909091,8,3.98,57537,5.0,Picked up right where the author first began. Loved the vintage Grisham feel!,0.0,0,3969,29013.39,7.31,627,3,5,5
656,Skeleton Crew,Stephen King,1985,1993,"Librarian's note: There is an Alternate Cover Edition for this edition of this book .
In the introduction to Skeleton Crew(1985), his second collection of stories, King pokes fun at his penchant for ""literary elephantiasis,"" makes scatological jokes about his muse, confesses how much money he makes (gross and net), and tells a story about getting arrested one time when he was ""suffused with the sort of towering, righteous rage that only drunk undergraduates can feel."" He winds up with an invitation to a scary voyage: ""Grab onto my arm now. Hold tight. We are going into a number of dark places, but I think I know the way.""And he sure does. Skeleton Crewcontains a superb short novel (""The Mist"") that alone is worth the price of admission, plus two forgettable poems and 20 short stories on such themes as an evil toy monkey, a human-eating water slick, a machine that avenges murder, and unnatural creatures that inhabit the thick woods near Castle Rock, Maine. The short tales range from simply enjoyable to surprisingly good. 
In addition to ""The Mist,"" the real standout is ""The Reach,"" a beautifully subtle story about a great-grandmother who was born on a small island off the coast of Maine and has lived there her whole life. She has never been across ""the Reach,"" the body of water between island and mainland. This is the story that King fans give to their friends who don't read horror in order to show them how literate, how charming a storyteller he can be. Don't miss it. --Fiona Webster
Contents:
13 * Introduction * in
21 * The Mist * na Dark Forces, ed. Kirby McCauley, Viking, 1980
135 * Here There Be Tygers * ss Ubris Spr '68
141 * The Monkey * nv Gallery Nov '80
175 * Cain Rose Up * ss Ubris Spr '68
181 * Mrs. Todd's Shortcut * nv Redbook May '84
203 * The Jaunt * nv Twilight Zone Jun '81
227 * The Wedding Gig * ss EQMM Dec 1 '80
241 * Paranoid: A Chant * ss *
245 * The Raft * nv Gallery Nov '82
271 * The Word Processor of the Gods [""The Word Processor""] * ss Playboy Jan '83
289 * The Man Who Would Not Shake Hands * ss Shadows #4, ed. Charles L. Grant, Doubleday, 1981
305 * Beachworld * ss Weird Tales Fll '84
321 * The Reaper's Image * ss Startling Mystery Stories Spr '69
329 * Nona * nv Shadows #1, ed. Charles L. Grant, Doubleday, 1978
359 * For Owen * ss *
361 * Survivor Type * ss Terrors, ed. Charles L. Grant, Playboy, 1982
379 * Uncle Otto's Truck * ss Yankee Oct '83
395 * Morning Deliveries (Milkman #1) * ss *
401 * Big Wheels: A Tale of the Laundry Game (Milkman #2) * ss New Terrors #2, ed. Ramsey Campbell, London: Pan, 1980
415 * Gramma * nv Weirdbook #19 '84
443 * The Ballad of the Flexible Bullet * na F&SF Jun '84
487 * The Reach [""Do the Dead Sing?""] * ss Yankee Nov '81
507 * Notes * bi",Fiction,Intermediate,32,1,15,5.84375,11,3.93,84262,5.0,"I first read this years ago as one of my first forays into Stephen King - my very first was Different Seasons, the best way to start. I fell in love with his style, and it continues to this day. 
 I just recently re-read this selection of stories. I think my favorite is and will always be ""Word Processor of the Gods"". How many times have we wished for this ourselves? And The Mist hits all too close to home. I live in the South, but I just happen to live near a large lake that is often covered in a thick, rolling morning mist - and nearby is a nuclear power plant. It just fit almost too cozily into the setting King created. 
 All in all, this is a wonderful collection. My first brush wish his writing didn't contain as much horror as his full novels (The Body is in no way as horrifying as The Dead Zone, for example). My second brush had more horror (hello murderous oil slick - think I will rethink my swim to the local raft in the lake). However, there were charming tales as well almost like a campfire tale with the surprising, scary ending or a folk story of sprites and mischievous antics.",0.0,0,53568,371761.92,6.94,668,5,4,5
657,The Broker,John Grisham,2005,2006,"In his final hours in the Oval Office, the outgoing President grants a controversial last-minute pardon to Joel Backman, a notorious Washington power broker who has spent the last six years hidden away in a federal prison. What no one knows is that the President issues the pardon only after receiving enormous pressure from the CIA. It seems Backman, in his power broker heyday, may have obtained secrets that compromise the world's most sophisticated satellite surveillance system.
Backman is quietly smuggled out of the country in a military cargo plane, given a new name, a new identity, and a new home in Italy. Eventually, after he has settled into his new life, the CIA will leak his whereabouts to the Israelis, the Russians, the Chinese, and the Saudis. Then the CIA will do what it does best: sit back and watch. The question is not whether Backman will survive, there is no chance of that. The question the CIA needs answered is, who will kill him?
From the Hardcover edition.",Fiction,Intermediate,14,1,14,4.714285714285714,3,3.77,66255,3.0,"Quite an interesting read. With the bitter taste left by Runaway Jury, I was reluctant to read another John Grisham. But this one has good plot and well written too.",0.0,0,29592,29296.08,0.99,892,5,4,3
658,Duma Key,Stephen King,2008,2008,"Six months after a crane crushes his pickup truck and his body self-made millionaire Edgar Freemantle launches into a new life. His wife asked for a divorce after he stabbed her with a plastic knife and tried to strangle her one-handed (he lost his arm and for a time his rational brain in the accident). He divides his wealth into four equal parts for his wife, his two daughters, himself and leaves Minnesota for Duma Key, a stunningly beautiful, eerily remote stretch of the Florida coast where he has rented a house. All of the land on Duma Key, and the few houses, are owned by Elizabeth Eastlake, an octogenarian whose tragic and mysterious past unfolds perilously. When Edgar begins to paint, his formidable talent seems to come from someplace outside him, and the paintings, many of them, have a power that cannot be controlled.",Fiction,Intermediate,9,1,15,7.222222222222222,6,3.93,75344,4.0,"Stephen king follows up with his newer style. This is in a more similar vein to Rose Madder, or Delores Claiborn. I am not as big of a fan of his modern stuff than his older stuff. You can definitely see the Lovecraftian influence in the book. The foreshadowing is creepy and uncertain. The cast is smaller and manageable but still heft. 
 I give this four stars because the story will grip you and keep you going. His word smithing is a joy to read he does love to wax eloquent. 
 If you like his modern stuff you will like this one. Though not as sheer terror as Under the Dome, or The Shining it has that gas light creepy feel and will keep you hooked.",0.0,0,2889,21407.49,7.41,969,3,4,4
659,The Sense Of An Ending,Julian Barnes,2011,2012,"Tony Webster has always made the very reasonable assumption that he could trust his memories, but when he's forced to revisit his past, everything he believes about himself and his life is challenged. The fact is that Tony Webster, a middle-aged man, never gave much thought to his past at all until his closest childhood friends return with a vengeance -- one of them from the grave and another maddeningly present. Tony thought he'd left all this uncertainly behind as he built a life for himself. Tony has created a very ordinary life for himself that includes the usual trappings of marriage, family, and career. But his marriage has become an amicable divorce, and his career has turned into a comfortable retirement. Presented with a mysterious legacy that obliges him to reconsider a variety of things he thought he'd understood all along, Tony may have to revise his estimation of his own nature and his place in the world. The Sense of an Ending is so compelling that it begs to be read in",Fiction,Intermediate,5,8,16,12.4,4,3.7,18,4.0,"Interesting concept on how our memories of our lives are often skewed. This story can really have someone think about how our rash reactions can have long lasting effects on others. 
 One of my favorite quotes from the book is, ""History is that certainty produced at the point where the imperfections of memory meet the inadequacies of documentation."" Another was ""Someone once said that his favourite times in history were when things were collapsing, because that meant something new was being born."" ""Sometimes I think the purpose of life is to reconcile us to its eventual loss by wearing us down, by proving, however long it takes, that life isn't all it's cracked up to be."" Of course, I don't agree with this last statement because I firmly believe that although life may not be perfect, it's what we make of it.",1.0,0,310,306.9,0.99,314,1,1,3
660,Desecration,Tim LaHaye and Jerry B. Jenkins,2001,2017,"Death isn't always the end.
From New York Times & USA Today bestselling author, J.F.Penn comes this emotionally charged thriller about the dark side of human nature, the first in an action-packed new series!
LONDON--When the body of a murdered young heiress is found within the Royal College of Surgeons, Detective Sergeant Jamie Brooke is assigned to the case. An antique ivory figurine found beside the body her only lead, she enlists Blake Daniel, a reluctant psychic, to help her discover the message it holds.
The investigation leads them to a sinister secret society known as the Lyceum, who revel in human vivisection and murder.
When personal tragedy strikes, Jamie has nothing left to lose and she must race against time to stop the mysterious Lyceum before it claims yet another victim.
As Jamie and Blake delve into a macabre world of grave robbery, body modification, and genetically engineered monsters, they must fight to maintain their sanity, and their lives.
A story of vengeance and justice, a dark mystery with an edge of the supernatural, Desecration will keep you turning pages. Warning: Not for the squeamish or faint of heart.",Fiction,Intermediate,12,1,12,4.75,15,3.97,28,5.0,"'Desecration' was definitely one of those books that pulled me in and didn't let go. Very thought provoking. Between the realism when it comes to the scientific aspect of learning from those that were not 'perfect bodied' to those that endorse the use of bodies to gain fame, notoriety or monetary gain. I don't know why the issues explained in this story are so taboo when in reality these things did happen and probably will continue. The author did a fantastic job in bringing this story to life. The struggle of Jamie's life when it came to her daughter, her job and her life in general were very thought provoking. She faced some pretty devastating circumstances. The story itself was well written and well played out. The characters were an array of intriguing personalities. Definitely a must add to your tbr list. Recommended.",0.0,0,5346,5292.54,0.99,453,4,4,5
661,First Sight,Danielle Steel,2013,2013,"NEW YORK TIMESBESTSELLER
Paris, L.A., and the world of ready to wear fashion provide rich backdrops for Danielle Steel's deeply involving story of a gifted designer whose talent and drive have brought her everything--except the ability to erase her past and trust relationships.
FIRST SIGHT 
New York. London. Milan. Paris. Fashion Week in all four cities. A month of endless interviews, parties, and unflagging work and attention to detail at the semiannual ready to wear fashion shows--the famous pret-a-porter. At the center of the storm and avalanche of work is American Timmie O'Neill, whose renowned line, Timmie O, is the embodiment of casual chic, in fashion and for the home. She has created a business that inspires, fills, and consumes her life.
With an unerring instinct for what the next trend will be, an innate genius for business, tireless labor, and sheer fearlessness, starting from nothing, over two decades Timmie has built an international empire that has brought her enormous satisfaction and success. In a world where humility and compassion are all too rare, her humor, kindness, integrity, and creativity are inspirational. Yet as blessed as she feels by her success, Timmie harbors the private wounds of a devastating childhood and past tragedy. She is too smart, too experienced, and too hurt to want much in her personal life beyond a succession of convenient, very limited relationships. Always willing to take risks in business, she never risks her heart.
But despite her well-ordered and highly controlled world, it turns out that Timmie O'Neill is not immune to magic when it strikes. And it strikes in Paris during Paris Fashion Week, when an intriguing Frenchman comes into her life when she gets sick. At first, Timmie and Jean-Charles Vernier are only patient and physician. They become confidants and friends, corresponding at a safe distance between Paris and Los Angeles once she goes home. There is every reason why they must remain apart. But neither can deny their growing friendship and the electricity that sparks whenever they meet.
First Sightis as complex and compelling as modern life itself. Careers, families, histories, losses, duty, obligation, and fear of losing control and getting hurt. It is a tale of daring to take risks, and losing control just enough to have a life, when the opportunity presents itself. When two very different worlds and strong-willed people collide, everything changes in an instant, as they confront the age-old question of whether to lay oneself bare and risk intimacy--or not. Are they brave enough to face what comes next? And will they do it together or apart?",Fiction,Intermediate,5,4,14,9.8,11,3.49,2974,3.0,"First of all Danielle STeel is an auto-buy for me. I usually pre-order or grab her new releases the day they're available. What I love about her books is that you know exactly what you are going to get, glamorous, nice people who fall in love, face obstacles and then get their HEA. There's a certain comfortable cozy feeling I can count on when I curl up with one of her books. That said, some are better than others and this one was fine but not a favorite. The main heroine Teddy, was just too perfect, every thing she touched was successful. It's still an enjoyable read, but not one I'd rush to reread.",0.0,0,4320,4276.8,0.99,1091,4,2,2
662,Major Pettigrew’S Last Stand,Helen Simonson,2010,2010,"You are about to travel to Edgecombe St. Mary, a small village in the English countryside filled with rolling hills, thatched cottages, and a cast of characters both hilariously original and as familiar as the members of your own family. Among them is Major Ernest Pettigrew (retired), the unlikely hero of Helen Simonson's wondrous debut. Wry, courtly, opinionated, and completely endearing, Major Pettigrew is one of the most indelible characters in contemporary fiction, and from the very first page of this remarkable novel he will steal your heart.
The Major leads a quiet life valuing the proper things that Englishmen have lived by for generations: honor, duty, decorum, and a properly brewed cup of tea. But then his brother's death sparks an unexpected friendship with Mrs. Jasmina Ali, the Pakistani shopkeeper from the village. Drawn together by their shared love of literature and the loss of their respective spouses, the Major and Mrs. Ali soon find their friendship blossoming into something more. But village society insists on embracing him as the quintessential local and her as the permanent foreigner. Can their relationship survive the risks one takes when pursuing happiness in the face of culture and tradition?",Fiction,Intermediate,1,14,14,14.0,1,3.87,99447,2.0,"I was shocked that this book got so many rapturous reviews. Major Pettigrew is packed full of ridiculously awful characters -- the kind of characters who only exist as foils because nobody in real life is that selfish, that rude, that racist, without paying social consequences. I never enjoy books or movies that concoct the most ridiculously awful characters so that the audience is invited to feel smugly superior to them. And yet I love things like E.F. Benson's Lucia series -- which is also full of awful people. Benson's awful people, however, are very recognizable and relatable; he's encouraging us to laugh at our own least likable traits, not to sneer at THOSE terrible people who aren't like US. 
 Also, for a supposed comedy, Major Pettigrew is entirely unfunny.",0.0,0,5967,17841.33,2.99,408,5,1,2
663,The Boleyn Inheritance,Philippa Gregory,2006,2006,"The author of The Other Boleyn Girl (2002) returns to the executed queen's doomed family in a historical novel that maps the sad demise of Henry VIII in a series of intimate personal testimonies.
Gregory's tale of greed and revenge takes place against the short, unhappy tenures of Henry's fourth and fifth wives. Jockeying for position close to the throne, three powerful, ambitious women collide. The author skillfully allows each character to tell her side of the story in her own words. The first voice we hear belongs to 30-year-old Jane Boleyn, widowed sister-in-law to Anne. Jane's husband George was implicated in his sister's alleged infidelities and went with her to the scaffold in 1533; his calculating wife moved to save her inheritance rather than her husband and six years later is still scheming. Next up is Anne of Cleves, soon to be Queen Number Four, a provincial, German-speaking Protestant princess chosen by Henry's advisor, Thomas Cromwell, as a politically suitable alliance to keep Spain and France at bay. Badgered and bullied all her life by her brother and mother, 24-year-old Anne wants nothing more than to escape Cleves and have a meaningful life. The third voice belongs to Katherine Howard, a pretty, 15-year-old cousin of the dead Anne Boleyn and an incorrigible flirt who is brought to court as a lady-in-waiting by her conniving, powerful uncle, the Duke of Norfolk. Also summoned to court to attend the new queen, Jane begins plotting behind the scenes with Norfolk to assure Anne of Cleve's hasty fall and Katherine's quick ascent in Henry's favor. Gregory's knowledge of the period, combined with her novelistic skill, allows her to view this grim tale through the eyes of the three women: wily, experienced Jane; na(tm)ve, sensible Anne; and vain, greedy young Kitty. Their first-person accounts are convincing and shockingly self-serving.",Fiction,Intermediate,10,10,16,12.4,15,3.84,34,4.0,I listened to the audiobook and enjoyed listening to the 3 perspectives...what an interesting take on this period of history. Looking forward to finishing this series.,0.0,0,108,646.9200000000001,5.99,1193,1,2,4
