Unnamed: 0,title,author,year,publication_year,description,Genre,Author_Rating,total_weeks,best_rank,worst_rank,mean_rank,debut_rank,average_rating,ratings_count,rating,review_text,n_votes,is_expert,Units_Sold,Gross_Sales,Sale_Price,Sales_Rank,Commercial_success,Popular_success,Critical_success
1216,Dolores Claiborne,Stephen King,1992,1993,"Suspected of killing Vera Donovan, her wealthy employer, Dolores Claiborne tells police the story of her life, harkening back to her disintegrating marriage and the suspicious death of her violent husband, Joe St. George, thirty years earlier. Dolores also tells of Vera's physical and mental decline and of her loyalty to an employer who has become emotionally demanding in recent years.",Fiction,Intermediate,14,1,14,4.714285714285714,13,3.82,22879,4.0,"Fascinating story and such a strong voice. Since this story is pretty much an obvious one, centered on what appears to be a solid who-done-it, it's just the devil in the details where we have to place all our attention. 
 Will this be a rubbernecking event? Or is an obviously guilty woman obviously and truly guilty with the crime she is being accused of? 
 Truly, the story is a lot more complex and interesting than any first glance, and more than anything, we're meant to get in deep within Dolores's skin. 
 Classic SK, not supernatural, but absolutely an awesome character slide. 
 Is that the sound of a vacuum cleaner? lol I'm such a bitch. :)",50.0,1,4077,17857.26,4.38,608,4,5,1
1217,Desperation,Stephen King,1996,1996,"Something is terribly wrong in Desperation, Nevada -- a small mining town just off Route 50 with a played out open pit copper mine. The streets are wind swept and deserted; animals have the run of the town and something horrific is brewing in the now abandoned mine pit. You won't have a good day in Desperation.",Fiction,Intermediate,15,1,16,5.0,1,3.8,1821,3.0,"""Dolls with no little girls around to mind them were sort of creepy under any conditions."" 
 Tak 
 As a constant King reader, I was looking forward to diving into his twisted mindset again, for believe it or not this was my first King book this year and immediately from page one it felt like home. The whole setting for this book lends itself well to the extreme creepy factor from the ghost town in the middle of a desert to the long stretches of highway that just give this unsettling feeling like something bad is about happen. 
 ""You said 'God is cruel' the way a person who's lived his whole life on Tahiti might say 'Snow is cold'. You 
 knew 
 , but you didn't understand."" He stepped close to David and put his palms on the boy's cold cheeks. ""Do you know how cruel your God can be, David. How fantastically cruel?"" 
 The plot revolves around this isolated town called Desperation which is located in Nevada, it seems deserted and the only inhabitant is the sheriff who patrols Highway 50 where a bunch of outsiders will, unfortunately, cross paths with the devil himself. Somehow, they get pulled over for some sort of technicality with the law and are brought to Desperation and all hell breaks loose. 
 My experience reading this polarizing, before starting this I read that the book was too heavy on the religiousness or ""preachy"" and I was still not put off by that because The Stand also drew some inspiration from the Bible and used that to explore the Good vs Evil trope it was done smartly and the characters didn't feel like biblical prophets but when it came to this book it felt like I was literally being talked down at. The plot was steady and the suspense was incredible as one would expect with a King but the second half the religious ideologies overtook the storyline. 
 ""In these silences, something may rise"" 
 The characters had a similar effect with the plot, at the beginning each individual had such a strong presence but they slowly dwindled... The whole idea of free will in regards to religion was touched on but once the characters started losing their own personal belief and started making really dumb decisions my enjoyment level started plummeting. 
 Apart from all that the book is really fast paced, devouring the 700pages in a weeks time and the gore factor was top notch. Exploring addiction and alcoholism was well done as the subject hits close to home for Stephen King. I would definitely still recommend it for the sharp writing and atmosphere but it isn't like my favorite King book, I have read better. Still, you sound check it out if the premise sounds interesting or if you are King addict. 
 I would definitely check out The Regulators to see how the narratives pair together. 
 Have you read it what are your thoughts on it? 
 ___________________________________________________ 
 Really conflicted about this I need to get thoughts my order",29.0,1,5346,5292.54,0.99,453,4,5,2
1218,The Corrections,Jonathan Franzen,2001,2002,"The Lamberts - Enid and Alfred and their three grown-up children - are a troubled family living in a troubled age. Alfred is ill and as his condition worsens the whole family must face the failures, secrets and long-buried hurts that haunt them if they are to make the corrections that each desperately needs. Stretching from the Midwest in the mid-century to Wall Street and Eastern Europe in the age of globalised greed, The Corrections brings an old-time America of freight trains and civic duty into wild collision with the era of home surveillance, hands-off parenting, do-it-yourself mental healthcare, and New Economy millionaires. It announces Jonathan Franzen as one of the most brilliant interpreters of American society and the American soul.",Fiction,Intermediate,29,1,12,5.965517241379311,4,3.78,119548,1.0,"4/19/17 update: I appreciate that so many people have ""liked"" this review and/or commented on it, whether we agree or not. Please know that I will not be interacting with any comments as I remember almost nothing about this novel other than the repulsion I felt toward it. I cannot add anything worthwhile to a discussion or engage in any intelligent discourse unless I read it again.... which I think we all know I am not going to do. That being said, anyone using the comments section to make a personal attack on my character or ability as a reader (a decade ago, mind you), will have their comment deleted. Kindly agree to disagree and move along. 
 ********** 
 A seemingly unending stream of word vomit. 
 I can think of no other way to describe this thing. 
 I really, really despised almost everything about The Corrections. I finished it solely so that I could write a horrible review and have it be valid. 
 At no single point before the last 10 pages of this 566-page monster did I feel a shred of sympathy with any of the characters. There were several moments where I thought Franzen would have been better off writing dialogue-for-the-average-Joe instead of the trumped up and out of place Dawson's Creek-esque vocabulary in almost every human interaction. His insistence on using the ""25-cent word"" at every turn made reading the story choppy at best... aggravating and unenjoyable. 
 I also couldn't help but see the author in a lot of his characters' worst personality traits. Annoying hipster-lecher I'm-better-than-capitalism-but-still-depend-on-it Chip. Whiny too-good-for-anyone Gary. Ungrateful I'm-a-bitch-but-require-all-your-love-and-attention Denise. The parents? Alfred is the only one for whom I felt any sympathy and that didn't happen until the last dregs of the book... and I think maybe even then it was a knee-jerk reaction at being so close to the book being over. Enid's issues rubbed me the wrong way for many reasons, not the least of which being that I could see my own mother in her... which means, I suppose, that Enid was probably the most well-represented character in the novel. 
 The secondary characters were almost entirely a sorry lot with personalities to the extreme in any number of directions - too smart, too stupid, too needy, too plain, too EVERYTHING. 
 I know that I'll never understand the praise this book received from critics and readers... and I'm ok with that. I do wish, however, that I could meet some of the people who relate it so easily to real life. Meeting them, perhaps, would truly terrify me.",278.0,1,825,816.75,0.99,135,1,4,2
1219,The Heir,Johanna Lindsey,2000,2017,"Rosa
With those searing whiskey eyes, chiseled face, and cocky attitude it was pretty obvious he was a player. Ordinarily, I would have been able to resist him, but it was my best friend's wedding, and I'd had a lot of alcohol, so I thought, what the hell. At the very least he'd have the skills, and judging by that huge swell in his pants, the equipment to give a bridesmaid a good time.
Of course, we used a condom, actually, a few, but one month later I'm sitting on my bathroom floor looking at five pregnancy sticks all lined up. Each one telling me the same thing: Girl, you're pregnant.
Clearly, he won't want to know, being a player and everything, but my best friend says telling him is the right thing to do.
Looks like I'll have to go to Italy to give him the bad news.
Dante
I wasn't asleep when she woke up that morning and crept out of my hotel room. For the first time in my life I didn't want a hook-up to leave, but that made me more determined than ever not to see her again. I liked my carefree life too much.
I left England and flew to Monte Carlo. The big plan was to hit the casinos and lose myself in other women, but I got back to Italy and simply couldn't forget her.
A month later out of the blue, she swans back into my life to drop her bombshell.
I let her slip away once. I won't again. This time I'm doing the unthinkable. I'm going to limit myself to just one woman.
I'll show her I can be the perfect daddy.
This woman and the baby in her belly are going nowhere.
They are both mine now.",Fiction,Intermediate,3,9,15,11.666666666666666,13,3.85,178,3.0,"Fairy tales can come true... 
 This was sooooo stupid, but SO much fun. It makes some of the HP's we've read/loved/hated look realistic. Fantasy fairy tale fiction on speed with lots of sex. 
 The h has a one night stand with what she thinks is a very cocky (for more than one reason) smarmy Italian playboy. Quite crudely, but still winningly, he places the moves on her. 
 One month later and five pregnancy tests later she lets him know the news. Does he throw her out because no way it can be his child because he had mumps, had a vasectomy, she was too easy, etc? Nope, he wants to put a ring on it. 
 Fun manipulation/flirtation occurs and he has her transferred to Italy where his magic manliness is much closer. He romances the h that he is secretly crazy about and shows her Rome.Nice details and quite romantic interspersed with the graphic sex. He turns out to be a Prince that has rejected his title. I am not sure why he is so in love with her, but suspension of disbelief is key in this story so I just went with it. 
 More fun times occur when she finally agrees to marry him and they go back to ye olde ancestral country. Romance, danger, more danger, lots of sex and cliches abound, but it's all fun times except for the danger. 
 The book was a little schizophrenic in that it couldn't decide to be a sweet romance, a nasty sex romp or a thriller so it went all of the above. 
 P.S. Is it my imagination or does the H on the cover look like an ex-Bachelor? Not that I watch the Bachelor. Really.",12.0,1,4158,16590.420000000002,3.99,592,4,1,3
1220,Beautiful Ruins,Jess Walter,2012,2012,"The story begins in 1962. On a rocky patch of the sun-drenched Italian coastline, a young innkeeper, chest-deep in daydreams, looks out over the incandescent waters of the Ligurian Sea and spies an apparition: a tall, thin woman, a vision in white, approaching him on a boat. She is an actress, he soon learns, an American starlet, and she is dying.
And the story begins again today, half a world away, when an elderly Italian man shows up on a movie studio's back lot--searching for the mysterious woman he last saw at his hotel decades earlier.
What unfolds is a dazzling, yet deeply human, roller coaster of a novel, spanning fifty years and nearly as many lives. From the lavish set of Cleopatrato the shabby revelry of the Edinburgh Fringe Festival, Walter introduces us to the tangled lives of a dozen unforgettable characters: the starstruck Italian innkeeper and his long-lost love; the heroically preserved producer who once brought them together and his idealistic young assistant; the army veteran turned fledgling novelist and the rakish Richard Burton himself, whose appetites set the whole story in motion--along with the husbands and wives, lovers and dreamers, superstars and losers, who populate their world in the decades that follow.
Gloriously inventive, constantly surprising, Beautiful Ruinsis a story of flawed yet fascinating people, navigating the rocky shores of their lives while clinging to their improbable dreams.",Fiction,Intermediate,4,11,16,13.5,10,3.68,118220,2.0,"This book started with such promise. Pasquale was a great character and I would have enjoyed following his story. The Italian setting was lush and Dee Moray's story was interesting until it got crushed by all the random characters and story lines. Richard Burton and Liz Taylor? Really? Just seemed like a mishmash of people who were trying too hard to convey messages. 
 I could not wait to finish this book and escape from these people who make life so damned complicated for themselves and others. For me, the constant changing of past and present times was often disjointed. I did not see anything beautiful, only the ruins of a hyperactive plot. 
 Yet there were a few lines that had meaning to me: 
 ""Pasqo, the smaller the space between your desire and what is right, the happier you will be."" 
 ""All we have is the story we tell."" 
 ""No one gets to tell you what your life means!"" 
 ""And even if they don't find what they're looking for, isn't it enough to be out walking together in the sunlight?""",293.0,1,655,9818.45,14.99,169,2,1,2
1221,The White Tower,James Ramsey Ullman,1945,2006,"""In years to come the world will look to The White Toweras the moment when Australian crime fiction got up off its hind legs and howled: We Are Here.""
---Ken Bruen, author of The Dramatist
""'Jumpers,' McCallum was saying. 'Jumpers are---well, in my experience jumpers are always badly disturbed. They choose to jump because it's so violent.'""
The body of Niall Howley, a young man with golden hair, is found at the base of the Telstra Tower---the famed communications tower atop Canberra's Black Mountain. Local authorities are content to accept Niall's death as a straightforward suicide. But his apparent ""suicide note"" leaves many unanswered questions.
The note is an image on Niall's computer screen---a digitalized image of himself sprawled at the bottom of cliff . . . an exact replica of the positioning of his body as it was found near the Telstra Tower. Desperate for answers, and fearing murder, his mother seeks out the help of Sandra Mahoney, a computer crime consultant.
Niall had been---until recently---an integral member in a role-playing internet game---and his suicide turns out to be bizarre echo of his own character's death. Niall's death, and its connection to the fate of his internet character force Mahoney to reexamine every angle.
While juggling her own baby daughter, a Russian lover, a needy dog, and a plaguing ex-husband, Sandra races across the globe in pursuit of truth on behalf of a mother who wants to know how a game killed her son. And finds that the threads of truth and illusion can easily wind into a game of manipulation and deceit.
Australian author Dorothy Johnston returns with the second book featuring Inspector Sandra Mahoney; in a thrilling and intelligent mystery that searches for one mother's truth.
International Praise for The WhiteTower
""This is an artfully seductive crime story.""
---The Age (Australia)
""Here's a crime novel that justifies the real meaning of the term. It is a thriller and a very fine one, but it is also literary in the sense of highly intelligent, learned, and beautifully crafted.""
---Ken Bruen, author of The Dramatist",Fiction,Intermediate,26,2,13,4.730769230769231,11,3.76,19,3.0,"Sandra Mahoney, a computer crime consultant, was contacted by the mother of a young man found dead at the base of the Telstra Tower in Canberra. The white tower with its viewing platforms looks like a giant hypodermic needle on top of the Black Mountain. The police assumed that the victim was suicidal. Niall was addicted to a role-playing Internet game, and his death resembled the death of his character in the Castle of the Heroes game. But as Sandra investigates Niall's life, she discovers he was also having troubles at work where he was a radiotherapist. Controlling parents, and a breakup with his girlfriend were additional problems. Was Niall's death a suicide or a murder? 
 Sandra works to solve the mystery with her detective efforts on two fronts--interviewing his coworkers at the hospital, and trying to unravel the relationships in the cyberworld. The role-playing gamers can hide their identities online, and often use their acting skills when Sandra is interviewing them in person. 
 Sandra, the mother of two young children, lives with her partner Ivan, a skillful hacker. She seems very real, and is very different from the alcoholic loners that populate much crime fiction. 
 ""The White Tower"" is the second in a quartet of mysteries set in Canberra, the capital of Australia. Each of the four mysteries is set in a different season, with this book showing a southern hemisphere spring (October). Dorothy Johnston also writes literary novels, short stories, poems, and essays.",5.0,1,840,6711.6,7.99,132,2,5,2
1222,Pretty Girls,Karin Slaughter,2015,2015,"#1 internationally bestselling author Karin Slaughter returns with a sophisticated and chilling psychological thriller of dangerous secrets, cold vengeance, and unexpected absolution, in which two estranged sisters must come together to find truth about two harrowing tragedies, twenty years apart, that devastate their lives.
Sisters. Strangers. Survivors.
More than twenty years ago, Claire and Lydia's teenaged sister Julia vanished without a trace. The two women have not spoken since, and now their lives could not be more different. Claire is the glamorous trophy wife of an Atlanta millionaire. Lydia, a single mother, dates an ex-con and struggles to make ends meet. But neither has recovered from the horror and heartbreak of their shared loss--a devastating wound that's cruelly ripped open when Claire's husband is killed.
The disappearance of a teenage girl and the murder of a middle-aged man, almost a quarter-century apart: what could connect them? Forming a wary truce, the surviving sisters look to the past to find the truth, unearthing the secrets that destroyed their family all those years ago . . . and uncovering the possibility of redemption, and revenge, where they least expect it.
Powerful, poignant, and utterly gripping, packed with indelible characters and unforgettable twists, Pretty Girls is a masterful thriller from one of the finest suspense writers working today.",Fiction,Intermediate,1,12,12,12.0,9,3.96,66279,5.0,"This book was so damn freaking spectacular that I don't even know where to start. This has climbed to the top of my list as my favorite psychological thriller ever. This tops Dark Places and That Night and I never thought that would happen! For any book to triumph over those is a win for me :) although they are still right behind this book. 
 I've never read a book like this. There are so many twists and turns a race car driver would have trouble navigating. I literally cannot stop thinking about all of the people and events in this book. I went into it with just the knowledge that this was about a woman and her sister that hadn't spoken for years and that was about it. Holy moly did this get good! 
 I simply cannot say enough good things about Pretty Girls. The plot is terrifying yet makes you want to read on because you have to know what happens. Literally every chapter gives you a new twist. The characters are so real I could picture them inside of my mind as I read and the scenery... I could see it all. 
 Karin Slaughter knows how to write a terrifying mystery. If I could give this 100 stars I would. 
 It needs to be made into a movie for sure. It would have record breaking ticket sales! 
 Go read this. NOW!",225.0,1,2916,5802.84,1.99,952,3,1,2
1223,The Rainmaker,John Grisham,1995,1995,"In his first courtroom thriller since A Time to Kill, John Grisham tells the story of a young man barely out of law school who finds himself taking on one of the most powerful, corrupt, and ruthless companies in America-- and exposing a complex, multibillion dollar insurance scam.
In his final semester of law school Rudy Baylor is required to provide free legal advice to a group of senior citizens, and it is there that he meets his first ""clients"", Dot and Buddy Black. Their son, Donny Ray, is dying of leukemia, and their insurance company has flatly refused to pay for his medical treatments. While Rudy is skeptical, he soon realizes the Blacks really have been shocking mistreated by the huge company, and that he just may have stumbled upon one of the largest insurance frauds anyone's ever seen-- and one of the most lucrative and important cases in the history of civil litigation. The problem is, Rudy's flat broke, has no job, hasn't even passed the bar, and is about to go head-to-head with one of the best defense attorneys-- and powerful industries-- in America.",Fiction,Intermediate,26,1,15,5.038461538461538,14,3.91,665,4.0,One of Grisham's books that I forgot I had read a long time back. Very good!!,14.0,1,1507,12040.93,7.99,67,2,5,2
1224,Summer Sisters,Judy Blume,1998,2006,"In the summer of 1977, Victoria Leonard's world changed forever---when Caitlin Somers chose her as a friend. Dazzling, reckless Caitlin welcomed Vix into the heart of her sprawling, eccentric family, opening doors to a world of unimaginable privilege, sweeping her away to vacations on Martha's Vineyard, a magical, wind-blown island where two friends became summer sisters...
Now, years later, Vix is working in New York City. Caitlin is getting married on the Vineyard. And the early magic of their long, complicated friendship has faded. But Caitlin has begged Vix to come to her wedding, to be her maid of honor. And Vix knows that she will go--for the friend whose casual betrayals she remembers all too well. Because Vix wants to understand what happened during that last shattering summer. And, after all these years, she needs to know why her best friend--her summer sister--still has the power to break her heart...",Fiction,Intermediate,22,2,15,6.090909090909091,13,3.83,74288,5.0,"I found this book at the library, and since I loved Judy Blume as a child, I wanted to test one of the books she wrote for adults. I never could have expected a story so involving and complex. The characters come to life on the pages, and the storyline is brilliant in its everyday commonness. 
 Summer Sisters follows the lives of Caitlyn Somers and Victoria Leonard, two unlikely girls from different social backgrounds. Caitlin invites Victoria to stay the summer with her and her father who lives in Martha's Vineyard; shy Victoria can't imagine why a girl so glamorous as Caitlin would want to be friend someone as boring as herself. The two of them form a complex friendship of love and rivalry that spans from the 1970s to the 1990s. 
 These girls share moments of soaring loyalty and heartbreaking betrayal, and I was glued from the very first page. The settings are so real, part of them I could have plucked from my own childhood. This is a truly wonderful book for anyone who loves reading epics, or stories of friendship that takes place in times of joy and times of tragedy. 
 Although this book came out in 2001 (I believe), I am just now reading it. Oh, how I wish I'd found it sooner! Summer Sisters is one of the best of the best from my reading pool of 2007. I highly recommend this book. 
 [Editing to add this tidbit for writerly people interested in craft. Summer Sisters demonstrates foreshadowing done very well. It's one of my favorites, and I keep coming back to it as an example when discussing foreshadowing with friends and in workshops.]",74.0,1,36504,266844.24,7.31,794,5,4,5
1225,The Slow Regard Of Silent Things,Patrick Rothfuss,2014,2014,"Deep below the University, there is a dark place. Few people know of it: a broken web of ancient passageways and abandoned rooms. A young woman lives there, tucked among the sprawling tunnels of the Underthing, snug in the heart of this forgotten place.
Her name is Auri, and she is full of mysteries.
The Slow Regard of Silent Thingsis a brief, bittersweet glimpse of Auri's life, a small adventure all her own. At once joyous and haunting, this story offers a chance to see the world through Auri's eyes. And it gives the reader a chance to learn things that only Auri knows...
In this book, Patrick Rothfuss brings us into the world of one of The Kingkiller Chronicle'smost enigmatic characters. Full of secrets and mysteries, The Slow Regard of Silent Thingsis the story of a broken girl trying to live in a broken world.
AUTHOR'S FOREWORD
You might not want to buy this book.
I know, that's not the sort of thing an author is supposed to say. The marketing people aren't going to like this. My editor is going to have a fit. But I'd rather be honest with you right out of the gate.
First, if you haven't read my other books, you don't want to start here.
My first two books are The Name of the Windand The Wise Man's Fear. If you're curious to try my writing, start there. They're the best introduction to my world. This book deals with Auri, one of the characters from that series. Without the context of those books, you're probably going to feel pretty lost.
Second, even if you have read my other books, I think it's only fair to warn you that this is a bit of a strange story. I don't go in for spoilers, but suffice to say that this one is ... different. It doesn't do a lot of the things a classic story is supposed to do. And if you're looking for a continuation of Kvothe's storyline, you're not going to find it here.
On the other hand, if you'd like to learn more about Auri, this story has a lot to offer. If you love words and mysteries and secrets. If you're curious about the Underthing and alchemy. If you want to know more about the hidden turnings of my world...
Well, then this book might be for you.",Fiction,Intermediate,4,2,14,7.75,11,3.91,107,5.0,"This is a story for people like me. 
 Names are important. The act of naming is deep magic, old magic. Of 3s, of 7s, of 9s. Of unnamed stairs, unknown places, of a nameless world named, this story is beyond beauty, it is right, balanced true. 
 Reading this before the official release, is a treat. It is also a privilege. One I am not entirely certain I deserve. 
 By now, you know that this is not book 3 in Pat's wondrous Kingkiller Chronicle. I think it's better than book 3. Better because it's here, ready to be read, to be loved, to be held, to be reread. Book 3 isn't ready yet, and that's okay. Book 3 will arrive in its own time, not before. And when book 3 is ready, it will be... it will be beautiful, and sad, and polished smooth as a round river stone tucked secret by water, time, and patients. But for now, The Slow Regard of Silent Things is to be savored. Best served slow with deliberate attention to appreciation, a nibbling, a pause, a tasting. Don't bolt back this narrative. Rather, relish the layering, the quiet craft, the breathless wonder of secret places, of dark places. 
 This is a sliver of Auri's story, her tending of the world. I can not imagine a better glimpse into the Underthing. I didn't want it to end. 
 I was mesmerized. Call it what you like, spellbound, tongue-tied, lost to the deep-dive rapture of never wishing to surface, I shucked the here, and found myself there. As a reader, Auri is dear to me. I can only hope that what is to come will not press a lasting grief or harm upon her. 
 Keep her safe, Pat. Please keep her safe. 
 We all know Pat is a skilled writer. His proficiency with language and syntactical meter are deceptively pleasing, and when combined with a shrewd attention to detail, you can't help but recognize the art within the craft. This story is unique, in content and presentation. And such dialogue would be better had round a fire, with a dram as winter hunkers down, than in an asynchronous online book review. Yes, this story is a little different. But all you need to know is that it's good. 
 Now, let's talk audiobook. 
 Pat Rothfuss steps out from behind his clackity-clunkity keyboard and permits us to bask in his narrator debut. Rothfuss is a solid reader. Yeah, he's got a pleasing set of pipes. Yeah, he's a great writer. But the guy narrates like a natural. I know I know I know. Reading out loud? What's the big deal? First of all, it is a big deal. And nextly, it's far more difficult than most might imagine. Many professional narrators overact the text, or slip into an ear-bleeding map reading cadence, rendering a jagged, and regretful, audio experience. Rothfuss delivers a reading ripe with feeling and authenticity. I hope, far in the future when Pat has an abundance of time, he will go back and read all of The Kingkiller Chronicles. Not too many authors find success in reading their own work. Neil Gaiman can, but then again, Gaiman could read pharmaceutical warning labels and I'd clap like a drunken seal, barking for more more more! Point being, Rothfuss does a damn fine job reading his first audiobook. 
 Here's my advice: 
 Grab the audiobook. Experience this story as spoiler-free as possible. Keep an ear/eye out for hidden gems within the text, they are there, but I ain't tellin where.",15.0,1,4240,16917.600000000002,3.99,1156,4,4,2
1226,The House,Danielle Steel,2006,2017,"What if your perfect home turned out to be the scene of the perfect crime?
Londoners Jack and Syd moved into the house a year ago. It seemed like their dream home: tons of space, the perfect location, and a friendly owner who wanted a young couple to have it.
So when they made a grisly discovery in the attic, Jack and Syd chose to ignore it. That was a mistake.
Because someone has just been murdered. Right outside their back door.
And now the police are watching them...",Fiction,Intermediate,7,1,15,5.857142857142857,14,3.57,332,5.0,"This is a wonderfully dark and twisted psychological thriller by Simon Lelic. It shifts and runs into unexpected places, different from the blurb given about the book. Jack has uncomfortable feelings about a London house that his girlfriend, Syd Baker, thinks is perfect for them. To their surprise, given they tendered a lower offer, the owner chooses them. When something is too good to be true, they should have been more wary, but they move in without a second thought. The previous owner has left behind all his belongings, which the happy couple begin to sort through. However, there are strange sounds, and gruesome discoveries in the attic. There is a child's treasure box with a familiar name on it. The story begins with the police watching the house, with Jack and Syd writing down their experiences of living there, with the occasional contentious perception. This is a novel about the past haunting the present with its firm and tenacious grip. 
 The narrative is delivered through our couple, Jack and Syd, documenting how their lives begin to spiral out of their control. Jack is a housing officer who goes out of his way to help his desperate clients. He is not close with his middle class parents who disapprove of Syd. Syd's past contains trauma and drug taking, making her a more volatile character, but she is committed to Jack, hoping for a more settled future with him. Syd's mother visits and recognises a picture on their wall. Syd finds herself becoming close to Elsie Payne, a young girl that lives locally. We learn of the details of the historical past of Syd and Jack, and how it connects to their dire present situation. This is a story that covers the issues of dysfunctional families, fathers, trust, loss and the search for justice, by whatever means possible. 
 Lelic has a gripping writing style that just grabs the reader right from the beginning. His plotting is remarkably well handled, and the narrative is so compelling, tense and suspenseful, driven by the well executed twists. I find psychological thrillers a hit or miss affair, this is a hit in every sense, I can see this being a bestseller, and deservedly so. What is really outstanding is the characters of Jack and Syd, they are superbly developed, particularly Syd. A morally ambiguous and brilliant read that I highly recommend! Many thanks to Penguin for an ARC.",111.0,1,5400,13500.0,2.5,449,4,3,3
1227,The Wedding,Nicholas Sparks,2003,2013,"It's a classic plot: a marriage of convenience that lays the groundwork for true love.
1119. Journeying from England to Scotland to wed a highlander, Lady Brenna had resigned herself to the arranged match. But when a band of fierce, painted warriors captured her en route, she fearlessly met their demand to marry their leader -- the quick-tempered laird Connor MacAlister. She couldn't know that her capture was merely the first act of vengeance against her betrothed, Connor's sworn enemy.
Brenna harbored no illusions that her husband was in love with her; after a hasty forest wedding, MacAlister assured her she could return home once she had borne him a son. But she could not deny that she had once proposed to MacAlister -- ten years ago, when she was just a child, and the visitor to her father's castle charmed her with his dazzling, unexpected smile. Now, as she sets out to win the brave chieftain whom she has come to adore, a legacy of revenge ensnares Brenna in a furious clan war -- and only her faith in her gallant hero can save her....",Fiction,Intermediate,13,2,15,7.714285714285714,9,4.18,13,5.0,"Loved it!! 
 Seriously, you can't go wrong with a Julie Garwood historical and it's bloody good to know that the same applies to her audios as well. At first, I struggled a little with the narrator's accent but it did not take long before I was thoroughly enthralled. 
 Brenna and Connor's story was as awesome as I remember. I loved getting to see Alec and Jamie again and getting to meet their beautiful daughter too. 
 Just bought The Secret on audio so I think I'll keep the Julie Garwood tribute going.",33.0,1,665,658.35,0.99,167,2,3,1
1228,Needful Things,Stephen King,1991,1992,"Leland Gaunt opens a new shop in Castle Rock called Needful Things. Anyone who enters his store finds the object of his or her lifelong dreams and desires: a prized baseball card, a healing amulet. In addition to a token payment, Gaunt requests that each person perform a little ""deed,"" usually a seemingly innocent prank played on someone else from town. These practical jokes cascade out of control and soon the entire town is doing battle with itself. Only Sheriff Alan Pangborn suspects that Gaunt is behind the population's increasingly violent behavior.",Fiction,Intermediate,20,2,14,4.2,5,3.88,155887,5.0,"Mr. King likes to tell stories about people getting trapped. He's got one about a guy trapped in a bedroom. He's got a whole bunch of these stories, really. He's got people trapped inside a car, in a gas station, a classroom, a grocery store, a hotel, on an island, a city under a giant force field. I'm pretty sure he's got one about a lady handcuffed to a bed for the whole book. I'm just going from memory here. He's probably got a lot more. 
 In Needful Things, the entire town of Castle Rock is trapped by their possessions. Its citizens are punished mercilessly for 700+ pages with some special brand of evil that feeds off the sin of imbuing bric-a-brac with sentimental value. 
 Admittedly, I'm oversimplifying the plot of this book quite a bit. But Needful Things is just a morality tale at its core, a boldfaced warning about materialism. The message of the book seems to boil down to something we all heard as kids, mom saying that you don't need those roller skates, you just want them. 
 But to say that this is only a simple morality tale really does this book a disservice. It's got all the things I like in a King book: suspense, action, gore, folksy humor (the cruel and the crude varieties), characters you can identify with, protagonists you care about, insane people and perverts, monsters and great big explosions. Most importantly, it's got a great villain. Our bad guy, Leland Gaunt, isn't subtle, he chews up the scenery at every turn, but he's exactly what this novel calls for. Done well (and King does them very well), comic book villains are the best kind. All right, maybe just the most fun to read about. 
 And, yes, this book had some of the Stephen King things I don't like so much. I feel sometimes King is writing down to his characters, like he'll create a character just for the sake of mockery. Lester Pratt, the goody two-shoes, Christian 'boy scout' character in this book is a prime example. I would be willing to bet that no one ever--no matter how repressed and/or brainwashed, sheltered, or close-minded--ever, ever had an internal monologue that's featured the celebratory phrase ""rooty toot toot"" repeatedly while thinking about the prospect of getting some pussy. 
 King also has a tendency to veer into some rather cloying, almost treacly, Garrison Keillor territory, and in this book the opening and closing are perhaps the most nauseating examples of this that I've personally encountered. 
 And then, like with many of King's novels, we have the borderline deus ex machina ending. 
 Now, I know what you're thinking: 
 Wow, it seemed like there for a minute you were saying you like Stephen King. But now it seems like you're being rather hard on the guy. 
 But, you see, the thing is, Stephen King is sort of like the President of the United States of America. (Bear with me here.) The people you hear bitching about the President the most, the people who are the hardest on him, seem to always be the very same people who voted him into office. I've read over thirty books by Stephen King. So, in my mind, that pretty much means I voted that son-of-a-bitch into office over thirty fucking times! 
 I'll say what I want. 
 And now you're probably asking, would you vote for that son-of-a-bitch again? 
 No question.",82.0,1,2800,2772.0,0.99,23,3,5,2
