Unnamed: 0,title,author,year,publication_year,description,Genre,Author_Rating,total_weeks,best_rank,worst_rank,mean_rank,debut_rank,average_rating,ratings_count,rating,review_text,n_votes,is_expert,Units_Sold,Gross_Sales,Sale_Price,Sales_Rank
1647,The Boston Girl,Anita Diamant,2014,2014,"From the New York Times bestselling author of The Red Tent and Day After Night, comes an unforgettable coming-of-age novel about family ties and values, friendship and feminism told through the eyes of a young Jewish woman growing up in Boston in the early twentieth century.
Addie Baum is The Boston Girl, born in 1900 to immigrant parents who were unprepared for and suspicious of America and its effect on their three daughters. Growing up in the North End, then a teeming multicultural neighborhood, Addie's intelligence and curiosity take her to a world her parents can't imagine - a world of short skirts, movies, celebrity culture and new opportunities for women. Addie wants to finish high school and dreams of going to college. She wants a career and to find true love.
Eighty-five-year-old Addie tells the story of her life to her twenty-two-year-old granddaughter, who has asked her ""How did you get to be the woman you are today?"" She begins in 1915, the year she found her voice and made friends who would help shape the course of her life. From the one-room tenement apartment she shared with her parents and two sisters, to the library group for girls she joins at a neighborhood settlement house, to her first, disastrous love affair, Addie recalls her adventures with compassion for the naive girl she was and a wicked sense of humor.
Written with the same attention to historical detail and emotional resonance that made Anita Diamant's previous novels bestsellers, The Boston Girl is a moving portrait of one woman's complicated life in twentieth-century America, and a fascinating look at a generation of women finding their places in a changing world.",Fiction,Intermediate,12,6,15,11.583333333333334,7,3.79,49893.3886509636,3.0,"When Addie Baum's granddaughter asks her how she came to be the woman she is today, Addie embarks on a trek down memory lane. It is now 1985 as she relates her life story to granddaughter Ava, but her story goes back many, many years. Addie, now at the wise age of eighty-five, was born to Jewish-Russian immigrants but was born in America and lived her entire life in Boston. The novel is written in a conversational tone as granddaughter and grandmother bond through the sharing of these vivid memories. Addie's mind is sharp and her storytelling is spirited. 
 Addie had spark and was a real go-getter. This was a struggle for her - her parents had old-fashioned values and often butted heads with Addie. Her mother lived a hard life, did not want to leave her home country, and as a result turned into a bitter woman. Addie could never seem to please her mother and this distressed her but did not crush her spirit. Her mother believed a woman's place was in the home and such phrases as ""Marriage and children are a woman's crown"" were frequently hurled in Addie's direction. When Addie meets Miss Chevalier, her own ambition is stimulated when this forward-looking woman proclaims ""I believe that girls need gumption, too, especially in this day and age. I believe you are a girl with gumption."" So begins Addie's leap into the world of library reading clubs, Saturday clubs, and ""girls camp"" at the Rockport Lodge. Much to her mother's dismay, she joins the ranks of working women. Her mother could grumble all she wanted, but the income from Addie's job made a big impact on the family's financial situation. ""What could she really do? Without what I earned, she would be back to sewing sheets ten hours a day and eating potatoes every night. Money is power, right?"" We learn much about what it was like for a woman earning a living during the years surrounding the 1920s. 
 Addie's story touches on a wide range of topics and historic events including World War I, sexual assault, orphan trains, the flu epidemic, suicide, child labor laws, prohibition, and a slew of others. These subjects were discussed in a manner you would expect between grandmother and granddaughter - with brevity and with the gravity due to such topics, but without too much depth. It was interesting to get a snapshot of such events from Addie's viewpoint. Heartwarming tales of friendship and family were also emphasized, and I really enjoyed those snippets of her narrative. Overall, I would say this is a sweet story, easy to read, and worth your time if you want a light overview of a young woman's life during early 20th century America. I was not truly inspired by the writing itself. Having been a huge fan of Diamant's novel The Red Tent, I perhaps expected a bit more complexity and richness in the prose. However, this read more like a memoir; one which I believe would have been more enjoyable had I listened to rather than read Addie's words. I applauded Addie's independence and enthusiasm for life.",67.0,1,47970240,6152071.2,4.99,1120
1786,The Beach House,Stephen Longstreet,1952,2006,"Caretta Rutledge thought she'd left her Southern roots and troubled family far behind. But an unusual request from her mother coming just as her own life is spinning out of control has Cara heading back to the scenic Lowcountry of her childhood summers. Before long, the rhythms of the island open her heart in wonderful ways as she repairs the family beach house, becomes a bona fide ""turtle lady"" and renews old acquaintances long thought lost. But it is in reconnecting with her mother that she will learn life's most precious lessons true love involves sacrifice, family is forever and the mistakes of the past can be forgiven.",Fiction,Intermediate,1,16,16,7.476190476190476,16,3.888507462686567,33165.68905472637,5.0,This was a great summer beach read. An endearing story about relationships and letting the past go. There were a few times I had to wipe away the tears. Great cast of characters and I loved the beachy flair of the book and turtle facts! Highly recommend!,51.0,1,282638160,3940978.86,3.99,837
940,First Sight,Danielle Steel,2013,2013,"NEW YORK TIMESBESTSELLER
Paris, L.A., and the world of ready to wear fashion provide rich backdrops for Danielle Steel's deeply involving story of a gifted designer whose talent and drive have brought her everything--except the ability to erase her past and trust relationships.
FIRST SIGHT 
New York. London. Milan. Paris. Fashion Week in all four cities. A month of endless interviews, parties, and unflagging work and attention to detail at the semiannual ready to wear fashion shows--the famous pret-a-porter. At the center of the storm and avalanche of work is American Timmie O'Neill, whose renowned line, Timmie O, is the embodiment of casual chic, in fashion and for the home. She has created a business that inspires, fills, and consumes her life.
With an unerring instinct for what the next trend will be, an innate genius for business, tireless labor, and sheer fearlessness, starting from nothing, over two decades Timmie has built an international empire that has brought her enormous satisfaction and success. In a world where humility and compassion are all too rare, her humor, kindness, integrity, and creativity are inspirational. Yet as blessed as she feels by her success, Timmie harbors the private wounds of a devastating childhood and past tragedy. She is too smart, too experienced, and too hurt to want much in her personal life beyond a succession of convenient, very limited relationships. Always willing to take risks in business, she never risks her heart.
But despite her well-ordered and highly controlled world, it turns out that Timmie O'Neill is not immune to magic when it strikes. And it strikes in Paris during Paris Fashion Week, when an intriguing Frenchman comes into her life when she gets sick. At first, Timmie and Jean-Charles Vernier are only patient and physician. They become confidants and friends, corresponding at a safe distance between Paris and Los Angeles once she goes home. There is every reason why they must remain apart. But neither can deny their growing friendship and the electricity that sparks whenever they meet.
First Sightis as complex and compelling as modern life itself. Careers, families, histories, losses, duty, obligation, and fear of losing control and getting hurt. It is a tale of daring to take risks, and losing control just enough to have a life, when the opportunity presents itself. When two very different worlds and strong-willed people collide, everything changes in an instant, as they confront the age-old question of whether to lay oneself bare and risk intimacy--or not. Are they brave enough to face what comes next? And will they do it together or apart?",Fiction,Intermediate,5,4,14,9.8,11,3.482615384615385,2472.9692307692308,2.0,"Does Danielle Steele get paid by the word? There are so many passages and paragraphs that are redundant (especially in the first half), that I feel like Steele is just milking every extraneous description for the dollars she sees in her head. I could have edited out every other paragraph and this novel would have still made sense and moved faster. 
 This is the first Danielle Steele novel I've ever read, and I can't say I'm impressed. 
 The characters are more mature, but that doesn't make their decisions or actions all that reasonable. I like that Timmie O. is an independent, successful businesswoman but she has literally no friends? What does that say about female business leaders? She's climbed the corporate and fashion ladder but has no one to confide in? She has the confidence to build an empire from nothing but has such low self-esteem that she allows herself to be used by vain pretty boys for months? 
 I understand that she's close to her assistants but even they don't seem well drawn out. Jade is a 32-year old who has never heard of or tried Internet dating? It's 2013! Yet she uses an online grocery delivery service? Huh? 
 And the romance with the doctor was too slow to build and almost unbelievable when it happens. They see each other every day for a week, build a close friendship, don't see each other again for months and then see each other again,where nothing happens. 
 And then just as they say goodbye to one another they feel like they've been struck by Cupid and are suddenly wildly and passionately in love? Because it happens to be Valentines Day? Why is this called First Sight? It should be called 15th sight!",4.0,1,1404000,35392.5,0.99,1091
1282,Everyone Worth Knowing,Lauren Weisberger,2005,2006,"What happens when a girl on the fringe enters the realm of New York's chic, party-hopping elite?
Soon after Bette Robinson quits her horrendous Manhattan banking job like the impulsive girl she's never been, the novelty of walking her four-pound dog around the unglamorous Murray Hill neighborhood wears as thin as the ""What are you going to do with your life?"" phone calls from her parents. Then Bette meets Kelly, head of Manhattan's hottest PR firm, and suddenly she has a brand-new job where the primary requirement is to see and be seen inside the VIP rooms of the city's most exclusive nightclubs. But when Bette begins appearing in a vicious new gossip column, she realizes that the line between her personal life and her professional life is...invisible.",Fiction,Novice,2,10,13,11.5,11,3.39,53041.0,4.0,"Lauren Weisberger is quickly becoming an author on my ""must read"" list. I really enjoyed this storyline with the many multi-dimensional characters. Bette has a lot of courage to up and quit her job with her Manhattan investment banking firm like she does and you have to admire that because I wouldn't have the guts to do it. Bette is one of those characters who have a strong spirit and sense of self and she manages to not only land a cool job, though it doesn't end up being so great, it puts her in direct contact with some awesome people, namely Sammy. I found myself rooting for Bette to come out on top and the ones who do her wrong do get theirs in the end. 
 Some of the supporting characters I liked as well were Penelope, Will and Simon. If you liked Weisberger's debut, The Devil Wears Prada, give this one a try.",0.0,0,2138400,53406.54,0.99,1055
1289,Luckiest Girl Alive,Jessica Knoll,2015,2015,"HER PERFECT LIFE IS A PERFECT LIE.
As a teenager at the prestigious Bradley School, Ani FaNelli endured a shocking, public humiliation that left her desperate to reinvent herself. Now, with a glamorous job, expensive wardrobe, and handsome blue blood fiance, she's this close to living the perfect life she's worked so hard to achieve.
But Ani has a secret.
There's something else buried in her past that still haunts her, something private and painful that threatens to bubble to the surface and destroy everything.
With a singular voice and twists you won't see coming, Luckiest Girl Alive explores the unbearable pressure that so many women feel to ""have it all"" and introduces a heroine whose sharp edges and cutthroat ambition have been protecting a scandalous truth, and a heart that's bigger than it first appears.
The question remains: will breaking her silence destroy all that she has worked for--or, will it at long last, set Ani free?",Fiction,Novice,16,7,14,11.125,1,3.480082498526812,81141.69004124927,2.0,"""She didn't have anything in her teeth."" 
 I took my time leaning over the table, slurped my wine from the rim to spare my white jeans. Never fuck with a rich white bitch and her white jeans. ""Not in her teeth. Up her ass, on the other hand . . ."" 
 Luke's laugh was the standing ovation. He shook his head, impressed. ""You can be pretty vicious, you know?"" 
 This book was sold with a blurb as being ""for fans of Gone Girl."" With all due respect, there is no comparison. It is more The Devil Meets Prada or Four Blondes than anything else. At best, it is the poor man's Gone Girl, a fake $5 knockoff of the original. 
 There is no arguing who is the superior writer. Flynn's words have more power. Knoll's words feel emotionless. Paraphrased. Here is a comparison of two paragraphs. 
 First, Flynn: 
 ""Men always say that as the defining compliment, don't they? She's a cool girl. Being the Cool Girl means I am a hot, brilliant, funny woman who adores football, poker, dirty jokes, and burping, who plays video games, drinks cheap beer, loves threesomes and anal sex, and jams hot dogs and hamburgers into her mouth like she's hosting the world's biggest culinary gang bang while somehow maintaining a size 2, because Cool Girls are above all hot. 
 Men actually think this girl exists. Maybe they're fooled because so many women are willing to pretend to be this girl. For a long time Cool Girl offended me. I used to see men - friends, coworkers, strangers - giddy over these awful pretender women, and I'd want to sit these men down and calmly say: You are not dating a woman, you are dating a woman who has watched too many movies written by socially awkward men who'd like to believe that this kind of woman exists and might kiss them. I'd want to grab the poor guy by his lapels or messenger bag and say: The bitch doesn't really love chili dogs that much - no one loves chili dogs that much! And the Cool Girls are even more pathetic: They're not even pretending to be the woman they want to be, they're pretending to be the woman a man wants them to be. 
 Now, Knoll: 
 Pretty girls had to appear as though they weren't trying to be pretty, which I had made the fatal mistake of doing at Bradley. There were times Nell went out in her father's polo, nasty old Uggs, and sweatpants, no makeup, just to prove her loyalty resided with her own gender. Pretty girls also had to have a self-deprecating sense of humor and point out when they had a blistering pimple and talk about their explosive diarrhea to assure other girls that they weren't interested in the role of man-eating minx. 
 As you can see, there is no comparison as to whose words are far more effective. 
 This book dealt with some very difficult issues, issues like rape and eating disorders, but it didn't deal with them well. The issues were dealt with dismissively, the narrator discussed them with as much emotion as if she was telling us about her last SoulCycle class. 
 I understand that everyone deals with these issues in a different way. Some dismiss them, try not to think about them. Others dwell on their pain. A good book that deals with these issue tell the story of the character--the victim---in such a way as to make the reader empathize with what they have gone through. However the character deals with their past, be it downright ""I'm going to pretend it never happened"" to ""I can't stop thinking about it. This is killing me,"" the reader should FEEL it. 
 This did not happen in this book. You may argue that this is the main character's way of dealing with things, that I should infer it through her experience. Well, with all due respect, fuck that shit, this is a book. It is not the reader's burden to infer everything. If that's the case, you might as well hand me a blank book with two characters names typed on it and have me infer 600 pages. I don't think so. 
 As a narrator, the main character, the rather unfortunately named TifAni FaNelli, ""Ani"" (pronounced aaaaaaahh-nee), is a highly irritating one. She has one tone: glib. Again, there is zero emotion in anything she describes, from her work, to her past, to her relationships, to her descriptions of the people in her life. 
 Speaking of the people in her life, they are no better. Every single one of them is one-dimensional. Ani herself is materialistic, bitchy, constantly criticizing of others (hint: she doesn't like anyone). All the men in the book are arrogant assholes, easily manipulable if one just say the right things, offer the right promises, offer them that little bit of excitement, be the lady in the living room, the cook in the kitchen, the whore in the bedroom. All the women in the book are competitors. 
 His wife, body mean with Equinox muscles, cheery blond hair swept away from her face in a ninety-dollar blow-out. I always eye the wife first; I like to know what I'm up against. She was wearing the typical Kate uniform: white jeans, nude wedges, and a silky, sleeveless top. Hot pink, I'm sure she spent a few minutes debating it--was she tan enough, maybe the navy silky sleeveless top instead, can't go wrong with navy--and over her shoulder, a cognac Prada the exact same shade as her shoes, the perfect match more age revealing than the skin starting to pucker in her neck. She had at least ten years on me, I determined, relieved. I don't know how I'm going to live with myself when I turn thirty. 
 None of the women eat. They're all medicated up the yin-yang, spray-tanned, Botoxed Bergdorf blondes whose greatest desire in life is the ring, the husband in finance, the designer child, the summer house in Nantucket. The artificiality of it would be humorous, except that everything in this book reeks with tension-filled misery. 
 Ani's life is a giant parade in which she is the showpiece. She is clearly miserable, her life is one of an underfed bird in a gilded cage, and I have no idea why she strives so hard to maintain it. 
 Ani has as much personality as a gluten-free piece of bread. She is ""shocking"" to the upper class, and to the reader, because of her sexual proclivities. Hearing her describe her good qualities is simply pitiful. 
 I'm pretty--I have to work at it, but the raw materials are there. I'm four years Luke's junior, which isn't as good as eight, but still, something. I also like to do ""weird"" things in bed. Even though Luke and I have very different definitions of ""weird"" (him: doggy style and hair pulling, me: electric shocks to my pussy with a ball gag in my mouth to stifle my screams), by his standards, we have a freaky, fulfilling sex life 
 And it's not a pitiful as in ""poor girl, she has so much going for her, but she doesn't realize her full potential,"" as much as it is ""wow, what a sorry excuse for a human being. But really, what's between her legs is more interesting than what's in between her head, which is, frankly, nothing at all. 
 There is a severe disconnect between her and the reader. As a result, I have no empathy for her. I have no emotional connection with her. I do not feel her pain. I find her story boring. I find what happened to her---as atrocious as it was---to be little more than an afterthought. 
 The story is so, so dull. How can a revenge story hold so little interest? Well, read this book, and you will see how. The narrative is disruptive, jumping from her teens to her current ""perfect"" life, and frankly, both timelines bore the fuck out of me.",355.0,1,153951840,54510355.2,9.56,430
1768,Her Fearful Symmetry,Audrey Niffenegger,2009,2009,"Six years after the phenomenal success of The Time Traveler's Wife, Audrey Niffenegger has returned with a spectacularly compelling and haunting second novel set in and around Highgate Cemetery in London.
When Elspeth Noblin dies of cancer, she leaves her London apartment to her twin nieces, Julia and Valentina. These two American girls never met their English aunt, only knew that their mother, too, was a twin, and Elspeth her sister. Julia and Valentina are semi-normal American teenagers--with seemingly little interest in college, finding jobs, or anything outside their cozy home in the suburbs of Chicago, and with an abnormally intense attachment to one another.
The girls move to Elspeth's flat, which borders Highgate Cemetery in London. They come to know the building's other residents. There is Martin, a brilliant and charming crossword puzzle setter suffering from crippling Obsessive Compulsive Disorder; Marjike, Martin's devoted but trapped wife; and Robert, Elspeth's elusive lover, a scholar of the cemetery. As the girls become embroiled in the fraying lives of their aunt's neighbors, they also discover that much is still alive in Highgate, including--perhaps--their aunt, who can't seem to leave her old apartment and life behind.
Niffenegger weaves a captivating story in Her Fearful Symmetry about love and identity, about secrets and sisterhood, and about the tenacity of life--even after death.",Nonfiction,Novice,3,6,14,10.0,9,3.24,57582.972674040335,5.0,"This was difficult to put down but I deliberately tried to read slowly beause it was such a pleasure to read. Niffenegger is one of the finest contemporary writers and noone does longing and stymied love better than she does. 
 This book reminded me of ""Time Traveler's Wife"" as well as ""The Lovely Bones."" The stories center on an apartment building right off of Highgate Cemetery in London. One apartment belongs to Elspeth Noblin who dies on the first page of the book and bequeaths the apartment to her twin nieces in America, with the stipulation that they must live there for a year before selling and that their mother, Elspeth's own twin, can never set foot in the apartment. The top floor apartment is occupied by Martin, who suffers terribley from OCD. Niffenegger's rendering of OCD is the most painful and seemingly realistic depiction that I've come across. Elspeth's somewhat younger lover lives in the first floor apartment and works as a tour guide at Highgate Cemetery. 
 This book is well worth reading BUT you really need to suspend disbelief and just go with the really wild premise. This is part love story, part ghost story, maybe even a little Sci Fi. Suspenseful, surprising, and beautifully written.",68.0,1,19735080,1922325.9,3.79,1120
1715,The Broker,John Grisham,2005,2006,"In his final hours in the Oval Office, the outgoing President grants a controversial last-minute pardon to Joel Backman, a notorious Washington power broker who has spent the last six years hidden away in a federal prison. What no one knows is that the President issues the pardon only after receiving enormous pressure from the CIA. It seems Backman, in his power broker heyday, may have obtained secrets that compromise the world's most sophisticated satellite surveillance system.
Backman is quietly smuggled out of the country in a military cargo plane, given a new name, a new identity, and a new home in Italy. Eventually, after he has settled into his new life, the CIA will leak his whereabouts to the Israelis, the Russians, the Chinese, and the Saudis. Then the CIA will do what it does best: sit back and watch. The question is not whether Backman will survive, there is no chance of that. The question the CIA needs answered is, who will kill him?
From the Hardcover edition.",Fiction,Intermediate,14,1,14,4.714285714285714,3,3.77,57909.78614457831,4.0,"I liked it, but I can see why I've started The Partner about a dozen times and never finished it. Maybe it's because I'm reading a book about romance novels for one of my classes (and thus in the mood for a good romance novel), but I just didn't feel very fulfilled by this book. Don't get me wrong, I loved the story & found it very suspenseful, but part of what makes Grisham's writing so supsenseful is that he's so sparse in his character descriptions, leaving evidence for their motivations to the minimum. Maybe I'm just too ""female"" but I like getting a little more emotionally involved in the lives of the characters I'm reading about. 
 For those of you who have no idea what the story's about: A lame duck President is convinced by the veteran CIA director to grant a pardon to the man involved in THE political scandal of his day. The man they release, ""The Broker,"" has been unwilling to share his secrets with the government, so they release him & help him hide away in Italy while simultaneously leaking his whereabouts to the right people in the hopes that knowing who assassinates The Broker will unravel some of the mystery surrounding the sensitive information that sent him to jail in the first place. How will The Broker manage to evade his would-be assassins & get his sensitive information into the right hands?",0.0,0,137543616,533776.3200000001,0.99,892
654,The Wedding,Nicholas Sparks,2003,2008,"Simon Steinberg and Blaire Scott are among the most respected couples in Hollywood. They have defied the Hollywood cliche and stayed together for decades. Their three children--teenage aspiring model Samantha, pre-med student Scott, and entertainment lawyer Allegra--are successful and happy. Allegra, as an attorney to the stars, has a career that consumes so much of her energy that she has little time for a private life--until a chance encounter with a New York writer turns her life upside down. Suddenly, she finds herself planning a wedding at her parents' Bel Air home.
As preparations begin, the chaos of last-minute arrangements, surprise announcements and ever-increasing anxiety brings out both the best and the worst in everyone. But while couples in each generation of the Steinberg family struggle with broken vows and new hopes, the real meaning of Allegra's wedding emerges. It is a bridge between the past and the future, an opportunity for reconciliation, forgiveness and new hope for the future--as weddings often are for us all.",Fiction,Intermediate,13,2,15,7.714285714285714,9,3.958346456692913,2306.488188976378,4.0,"This is a typical Danielle Steel novel. I hate to say it, but she does have a sort of ""formula"", or ""style"", for her books, for the most part. I do, however, enjoy reading her books occasionally, in spite of this. The Wedding revolves around Allegra Steinberg, and her Hollywood family. It is really a whirlwind of a book, one major event after another just keeps on happening to Allegra, her family, or one of her clients (Allegra is an entertaiment attorney). It is rather fast paced for the most part, which to me, is pretty typical for a DS novel. I have to say, so much of this is rather unrealistic, the fact that so many major things keep happening, no one person in real life could possibly have all these kinds of things going on in their life. To me, this book has a soap opera feel to it, but I enjoy soap operas, so for me, this was a fairly good read, hence the four star rating (I'm actually giving it 3.75 stars, but you can't indicate that here). Enjoy this if you are a fan of Ms. Steel's books, otherwise, maybe give it a pass.",1.0,0,2364740,2341092.6,0.99,167
978,The Bluest Eye,Toni Morrison,2000,2005,"The Bluest Eyeis Toni Morrison's first novel, a book heralded for its richness of language and boldness of vision. Set in the author's girlhood hometown of Lorain, Ohio, it tells the story of black, eleven-year-old Pecola Breedlove. Pecola prays for her eyes to turn blue so that she will be as beautiful and beloved as all the blond, blue-eyed children in America. In the autumn of 1941, the year the marigolds in the Breedloves' garden do not bloom. Pecola's life does change- in painful, devastating ways.
What its vivid evocation of the fear and loneliness at the heart of a child's yearning, and the tragedy of its fulfillment. The Bluest Eyeremains one of Tony Morrisons's most powerful, unforgettable novels- and a significant work of American fiction.",Fiction,Intermediate,11,3,13,7.818181818181818,11,3.99,96821.05584415584,5.0,"...his mother did not like him to play with niggers. She had explained to him the difference between colored people and niggers. They were easily identifiable. Colored people were neat and quiet; niggers were dirty and loud...The line between colored and nigger was not always clear; subtle and telltale signs threatened to erode it, and the watch had to be constant. 
 While I was not the biggest fan of Morrison's style in this novel, I did fully appreciate the dagger-sharp insight that she brought to the color caste system that is so prevalent in African-American culture, even today. Her dialogue rang so true, I could hear it coming directly out of my mother's mouth, my grandmother's mouth, and those of all of the women who've ever filled our kitchens with raucous communal fun and glum communal tragedy alike. Her use of the Dick & Jane children's books, used for decades to teach children to read (SEEMOTHERMOTHERISVERYNICEMOTHERWILLYOUPLAYWITHJANEMOTHERLAUGHSLAUGHMOTHERLAUGHLA) created a chilling, ironic and staggering contrast between the lives of the whites and those of the blacks in this novel. Shirley Temple, Mary Jane candies, and Jean Harlow hairstyles - you'll find the delicacy of all of them here, both in these characters' reality and in metaphor. While the truth and injustices here were often sobering to read, they were filled with too much truth to rightfully deny or turn away from. 
 I could spend hours discussing this novel. I could quote from it all day, but I won't do that, because the entire read was poignant and so crisply aware of the color line - the how and the why - that there is no one point that can overshadow another in the message that these words aimed to send. This novel is older than I am, and yet it still rings with such verity, with such biting truth and reality. With The Bluest Eye, Toni Morrison cut open the existence of both internalized and externalized racism in America and laid it bare and exposed at our feet. For that, she deserves nothing but reverence and applause, so she will always have that from me. 
 Anyone who's ever been in doubt of a color line in Black America should read this book. Anyone who's ever questioned, ""But why can't I say those words when you say them all the time? But why do you still believe that racism exists? Why can't you just get over it - the past is the past?"" should read this book. In fact, just read this book anyway - how about that? :) *****",79.0,1,3455760,10332722.4,2.99,255
1857,A Memory Of Light,Robert Jordan and Brandon Sanderson,2013,2015,"Since 1990, when Robert Jordan's The Wheel of Time(r) burst on the world with its first book, The Eye of the World,readers have been anticipating the final scenes of this extraordinary saga, which has sold over forty million copies in over thirty languages.
When Robert Jordan died in 2007, all feared that these concluding scenes would never be written. But working from notes and partials left by Jordan, established fantasy writer Brandon Sanderson stepped in to complete the masterwork. With The Gathering Storm(Book 12) and Towers of Midnight (Book 13) behind him, both of which were # 1 New York Timeshardcover bestsellers, Sanderson now re-creates the vision that Robert Jordan left behind.
Edited by Jordan's widow, who edited all of Jordan's books, A Memory of Lightwill delight, enthrall, and deeply satisfy all of Jordan's legions of readers.
The Wheel of Time turns, and Ages come and pass.
What was, what will be, and what is,
may yet fall under the Shadow.
Let the Dragon ride again on the winds of time.",Fiction,Famous,12,1,16,6.833333333333333,14,4.5,13.0,5.0,Oh man! I have loved this series! I will be reading them again for sure!,0.0,0,34668,5410.4400000000005,3.99,986
1073,Voyage,Sterling Hayden,1977,1999,A magnificent epic of the sea and a dynamic portrait of turn-of-the-century America. Publishers Weekly,Fiction,Intermediate,10,5,10,8.2,10,3.625,43.42857142857143,5.0,"Voyage reads like Whitman and Melville in a drinking contest, recognizing the attraction and dangers of the sea, the highs and lows that come with living on your own terms. Hayden had lived most of his life on a boat. When he lived in France, he lived on a boat in various docks. His love for the sea began at Long Wharf in Boston and Sausalito is where Hayden set his last anchor. NY-born and patrician Bogart had a schooner named Santana, and Hayden had his schooner Wanderer. There is no doubt that Hayden was a flawed man of Lear contradictions: he drank, railed against many things, but it seemed that he distrusted the things that came easy to him...such as acting. He disliked the Hollywood factories for creating illusion; politicians, for perpetuating other illusions and; railed against what he was seeing America become. He was outspoken about his political activism, his drinking and occasional drug use in his interviews with Tom Synder, where he looks like the future Keith Richards, but betrays himself as a writer. Hayden lived his life at odds with the `American dream,' climbing up and down the ladder of success several times over. He was a nonconformist who believed in the examined life. It is impossible not to notice the pattern that just as he was about to touch the brass ring he would walk away; but in the writing he is simply majestic, poetic, and provocative. I'd argue that his prose rivals with the best of the twentieth century's best writers.",4.0,1,382620,1144033.8,2.99,24
1703,Sphere,Michael Crichton,1987,1988,"From the author of Jurassic Park, Timeline, and Congo comes a psychological thriller about a group of scientists who investigate a spaceship discovered on the ocean floor. In the middle of the South Pacific, a thousand feet below the surface, a huge vessel is unearthed. Rushed to the scene is a team of American scientists who descend together into the depths to investigate the astonishing discovery. What they find defies their imaginations and mocks their attempts at logical explanation. It is a spaceship, but apparently it is undamaged by its fall from the sky. And, most startling, it appears to be at least three hundred years old, containing a terrifying and destructive force that must be controlled at all costs.",Fiction,Intermediate,13,6,15,11.23076923076923,11,3.770000000000001,105769.13076923076,5.0,"Back in 1993, after reading Jurassic Park (see review of that book HERE), I was like in 
 Crichton-mode actived! 
 ;) 
 So, my next novel had to be by Michael Crichton! 
 I went to the bookstore and this one was the first book that I checked and after reading the premise, I found it promising. ;) 
 So, I bought it and started to read it. 
 WoW!!!!!!! 
 Since the beginning I was in shock amalgamated with happiness since the style and mood of the novel was astonishing good. (Of course, by then I hadn't read yet The Andromeda Strain, so the idea of gathering a group of expert scientist to deal with something alien was something new for me :P ) 
 I don't know if happens to you, that sometimes if you are reading a novel that it hasn't being made into a film yet (I read the novel like 5 years before to be poorly adapted to a movie) sometimes I imagined some actor or actress to ""play"" the role of the character in my mind, an amusing thing was by then, in 1993, Sharon Stone was in hype due films like ""Basic Instinct"" and ""Sliver"", so when I imagined some actress to fill my image of Dr. Beth Halperin, I thought in Sharon Stone that she eventually got the role! 
 Honest to God! True story! 
 Curiously, 5 years later, Sharon Stone wasn't in hype anymore so, knowing that she was casted in the role that I pictured in my mind was amusing but odd at the same time. 
 I didn't picture Dustin Hoffman for the role of Dr. Goodman, no offense to Mr. Hoffman, which is an actor that I admired a lot, but I thought in Sean Connery for that character. 
 Anyway, the film was a big dissapointment for me since it was very poor adaptation to such excellent book, so if you ever watched the film and you didn't like it, don't worry, that's normal, 
 but please 
 , if that's the reason that you haven't read this novel yet, 
 please go and read it! 
 (Of course, if you have the luck of not having watched the film, please, PLEASE, don't watch it!) 
 I can assure you that the novel is way, way, 
 WAY 
 , better in infinite ways than that mediocre film. 
 I already mentioned the style and mood of the book, I just want to take the topic again to mention that it was a thrilling experience, since you feel that the story is taken very seriously from the scientific angle. 
 All the journey and process of exploring the alien ship is brilliant, you feel that you are there, down in the bottom in the ocean with them, walking with them. 
 There is a major spoiler in this book, that I won't comment here, don't worry, but please avoid at all costs to know that spoiler if you choose to read the book, since it's that kind of spoilers that if you already knew it before of reading the book, simply you will ruin all the fun of actually reading the book and making the investigation along with the scientist group. 
 If you like sci-fi book and/or techno-thriller novels, this is a 
 GREAT 
 option. 
 Highly recommended.",76.0,1,3244800,22681152.0,6.99,172
